community
"['2362', '30008']"
"['55934', '6699', '8877']"
"['22747', '8440', '11820']"
"['30922', '9312', '27308']"
"['52214', '36223', '42498']"
"['40484', '31822', '46906']"
"['28768', '13986', '36844']"
"['49645', '17068', '36217']"
"['48095', '21960', '35037']"
"['55479', '46993', '47801']"
"['32834', '19469', '52814']"
"['27654', '8446', '8446']"
"['27999', '7095', '32033']"
"['42209', '3008', '41183']"
"['39210', '28732', '40506']"
"['35694', '31800', '14496']"
"['41278', '12920', '12677']"
"['56419', '16157', '54173']"
"['43461', '6803', '48330']"
"['49756', '16721', '24279']"
"['45756', '6034', '23570']"
"['47896', '23414', '16771']"
"['25061', '16262', '23029']"
"['54866', '18924', '18924']"
"['49396', '1857', '58375']"
"['46277', '20788', '57995']"
"['55108', '53687', '46736']"
"['52975', '28372', '52975']"
"['37849', '18052', '37616']"
"['23562', '18709', '27032']"
"['57800', '35477', '57800']"
"['18126', '10830', '6437']"
"['48317', '11304', '34629']"
"['42642', '15339', '53294']"
"['39760', '440', '16298']"
"['7685', '977', '7833']"
"['53170', '5537', '824']"
"['34893', '1346', '11489']"
"['6280', '2763', '42972']"
"['58140', '8109', '17341']"
"['58422', '19783', '23997']"
"['45086', '380', '41250']"
"['29053', '17015', '19495']"
"['17018', '13060', '13420']"
"['51926', '3841', '45494']"
"['39427', '22302', '10882']"
"['26378', '14622', '49402']"
"['36237', '34126', '647']"
"['46981', '26452', '53986']"
"['39972', '16539', '23568']"
"['21923', '1177', '6482']"
"['56930', '2989', '40523']"
"['43801', '9843', '46402']"
"['58158', '5187', '36735']"
"['44855', '25964', '50903']"
"['22881', '3430', '44567']"
"['52349', '10762', '1929']"
"['51882', '2106', '54289']"
"['11078', '9468', '46307']"
"['13482', '4005', '13990']"
"['51741', '28622', '43880']"
"['37753', '7309', '46651']"
"['47579', '8914', '53597']"
"['23844', '19634', '27910']"
"['40139', '4762', '26541']"
"['42364', '35609', '54125']"
"['45398', '1313', '4227']"
"['23141', '18817', '25639']"
"['27432', '17292', '58389']"
"['50088', '32073', '41268']"
"['32428', '9507', '14517']"
"['14102', '11935', '11935']"
"['23125', '18956', '20497']"
"['43610', '34893', '44288']"
"['57306', '33679', '35436']"
"['49608', '42918', '26126']"
"['17081', '14653', '52021']"
"['26075', '3176', '33537']"
"['54390', '27683', '52584']"
"['30316', '23260', '57583']"
"['53828', '47021', '40145']"
"['35199', '5850', '55445']"
"['38166', '5977', '44027']"
"['47719', '35845', '38565']"
"['5873', '1968', '25554']"
"['28337', '568', '26154']"
"['27019', '241', '50866']"
"['29171', '6382', '47429']"
"['44695', '20174', '41848']"
"['53499', '4649', '53499']"
"['36877', '33156', '52784']"
"['24507', '17436', '4802']"
"['57872', '27671', '43584']"
"['12222', '8823', '37830']"
"['41341', '7227', '23439']"
"['32306', '26432', '42322']"
"['42799', '28261', '12179']"
"['52244', '38608', '15347']"
"['54693', '35041', '42641']"
"['48819', '22642', '42916']"
"['38249', '4353', '4353']"
"['36677', '16074', '29077']"
"['57564', '20873', '16685']"
"['37046', '11998', '36549']"
"['29556', '9508', '29758']"
"['40294', '7721', '7721']"
"['46105', '3866', '46105']"
"['39306', '8914', '54857']"
"['37670', '9338', '48232']"
"['36260', '15201', '15201']"
"['35437', '9702', '53027']"
"['35300', '15441', '46502']"
"['49753', '9762', '25037']"
"['50881', '50253', '32422']"
"['30415', '12588', '16417']"
"['26523', '18368', '15385']"
"['7579', '2639', '26266']"
"['41686', '10098', '9548']"
"['54831', '28237', '769']"
"['58053', '13365', '13365']"
"['52275', '47734', '1374']"
"['50310', '12576', '27018']"
"['20601', '19365', '21269']"
"['19508', '748', '47626']"
"['41888', '21576', '18132']"
"['34585', '1954', '24757']"
"['31920', '3808', '20462']"
"['40208', '5334', '26002']"
"['32311', '5530', '4662']"
"['57365', '2087', '6760']"
"['35276', '1245', '6043']"
"['39542', '25433', '27461']"
"['55056', '52254', '35353']"
"['16278', '6533', '25040']"
"['53321', '25876', '38427']"
"['49756', '22541', '46172']"
"['46804', '34193', '693']"
"['30240', '29378', '40135']"
"['47198', '40185', '55585']"
"['39347', '15727', '27232']"
"['27538', '13804', '23032']"
"['30414', '11364', '53615']"
"['26447', '1949', '6932']"
"['47853', '4189', '28243']"
"['39222', '11030', '11030']"
"['33116', '14203', '14203']"
"['38064', '22421', '43428']"
"['47065', '8675', '18166']"
"['49756', '22253', '46762']"
"['33433', '16551', '16551']"
"['51590', '47643', '38536']"
"['55145', '49693', '2233']"
"['40105', '19047', '22199']"
"['58445', '35744', '58445']"
"['30581', '14880', '35123']"
"['34840', '5819', '30767']"
"['54849', '9292', '54849']"
"['38053', '36066', '36066']"
"['43085', '39737', '43085']"
"['22295', '8842', '1010']"
"['48408', '16371', '49797']"
"['42021', '1708', '31378']"
"['55192', '16713', '16141']"
"['46293', '42745', '31331']"
"['52115', '18352', '52115']"
"['29282', '3222', '17946']"
"['35726', '11076', '55499']"
"['57835', '27878', '1310']"
"['55197', '35884', '48009']"
"['40894', '11664', '28176']"
"['38455', '35641', '28108']"
"['30023', '6932', '50822']"
"['37609', '4490', '22218']"
"['50533', '34170', '4963']"
"['48399', '47109', '51566']"
"['8840', '168', '43604']"
"['55917', '32694', '29484']"
"['41207', '27427', '17981']"
"['55371', '45672', '9088']"
"['48314', '26145', '24031']"
"['6607', '6231', '58069']"
"['40998', '6665', '20235']"
"['22277', '13183', '26451']"
"['57949', '12592', '12592']"
"['37935', '19030', '21108']"
"['30994', '20864', '34018']"
"['47075', '18525', '47075']"
"['32085', '24291', '36497']"
"['46830', '37568', '50673']"
"['39057', '5255', '7191']"
"['58104', '7854', '3261']"
"['53467', '16538', '53467']"
"['42358', '17948', '17948']"
"['35909', '20356', '28617']"
"['49218', '37890', '56752']"
"['34604', '16320', '16320']"
"['25814', '7409', '18837']"
"['44878', '32140', '51497']"
"['50099', '32213', '6196']"
"['38615', '17105', '39750']"
"['30746', '17348', '56671']"
"['49576', '21526', '39991']"
"['46508', '4897', '19882']"
"['40399', '4644', '37831']"
"['4979', '3041', '3041']"
"['40706', '20690', '22031']"
"['58643', '21132', '24953']"
"['19537', '9758', '4777']"
"['50344', '5791', '8797']"
"['46326', '19713', '48438']"
"['29310', '8721', '9937']"
"['48398', '19694', '3393']"
"['50439', '29511', '31500']"
"['51984', '28203', '14149']"
"['48047', '776', '39292']"
"['46993', '28490', '47801']"
"['38963', '25571', '17538']"
"['52328', '32327', '33186']"
"['34729', '12677', '46412']"
"['27037', '13349', '15183']"
"['56957', '13489', '14387']"
"['37680', '30192', '20214']"
"['12792', '6145', '38802']"
"['52444', '47519', '41741']"
"['47657', '20789', '31564']"
"['33172', '10605', '1700']"
"['55239', '31438', '31438']"
"['43979', '3380', '23572']"
"['16046', '12233', '42284']"
"['43787', '7928', '3925']"
"['48252', '7884', '31746']"
"['22448', '11017', '34018']"
"['16800', '5394', '35867']"
"['55558', '15682', '32261']"
"['54792', '36584', '4265']"
"['34871', '20386', '41208']"
"['20469', '13053', '13053']"
"['6964', '6449', '478']"
"['16414', '1499', '31431']"
"['34501', '30379', '44669']"
"['20802', '11402', '58432']"
"['32095', '24761', '33676']"
"['52778', '44403', '52866']"
"['54168', '1449', '24980']"
"['21263', '13744', '941']"
"['42401', '37833', '14265']"
"['57047', '15769', '58626']"
"['11523', '28', '54065']"
"['47937', '30049', '56320']"
"['28359', '6072', '31320']"
"['42029', '14702', '5614']"
"['2538', '1909', '14351']"
"['13631', '13617', '13617']"
"['36285', '18180', '23436']"
"['50839', '38243', '50413']"
"['44201', '8946', '8946']"
"['10053', '965', '6645']"
"['49125', '37139', '34968']"
"['55957', '4839', '21101']"
"['43683', '941', '11215']"
"['33169', '14447', '48590']"
"['23477', '11267', '30274']"
"['22090', '14334', '7000']"
"['57860', '23733', '30472']"
"['16806', '5652', '39463']"
"['23115', '9746', '8222']"
"['54965', '33542', '37747']"
"['54446', '47702', '54491']"
"['43647', '29621', '37434']"
"['30114', '9359', '14099']"
"['54558', '49721', '34309']"
"['21466', '1316', '19660']"
"['56663', '52033', '33811']"
"['50232', '45422', '18024']"
"['29851', '19007', '11744']"
"['12341', '10464', '45153']"
"['54553', '9433', '33390']"
"['56156', '2397', '9642']"
"['58086', '35767', '55949']"
"['49686', '34392', '22527']"
"['39558', '18750', '32647']"
"['38167', '11982', '56430']"
"['34535', '1124', '52094']"
"['39156', '28877', '36627']"
"['58387', '34550', '42973']"
"['44766', '13636', '7237']"
"['51929', '47572', '51929']"
"['42902', '13594', '23889']"
"['57266', '8919', '34404']"
"['51829', '43768', '44820']"
"['54014', '29916', '4968']"
"['54399', '1132', '15222']"
"['37039', '21388', '44409']"
"['26137', '15897', '19102']"
"['6260', '2173', '2173']"
"['48809', '34604', '34820']"
"['34587', '21549', '36504']"
"['11345', '11040', '55715']"
"['50035', '3616', '50665']"
"['36992', '8737', '15068']"
"['37403', '16763', '1794']"
"['57456', '33409', '11015']"
"['50335', '2448', '52790']"
"['32858', '22543', '22543']"
"['54237', '15008', '36311']"
"['57805', '25331', '50107']"
"['48160', '32336', '23474']"
"['56445', '3524', '19193']"
"['27394', '18144', '40218']"
"['53999', '26463', '22070']"
"['48584', '32186', '4583']"
"['41572', '23842', '17699']"
"['36404', '20215', '38205']"
"['57188', '13464', '57188']"
"['27660', '8250', '55308']"
"['43361', '13502', '56611']"
"['45259', '33244', '57305']"
"['53442', '6684', '45946']"
"['11350', '6721', '43255']"
"['42402', '31597', '22476']"
"['42778', '32342', '32342']"
"['22282', '35', '923']"
"['41537', '8043', '39531']"
"['22130', '13374', '5982']"
"['29973', '12925', '4642']"
"['52773', '27894', '33649']"
"['21280', '5184', '44565']"
"['52753', '10487', '12665']"
"['44603', '12554', '44603']"
"['36701', '19103', '36701']"
"['11887', '1361', '36127']"
"['50531', '3391', '46357']"
"['51290', '29093', '12665']"
"['13117', '11445', '57752']"
"['12776', '8509', '3276']"
"['51285', '11662', '45002']"
"['49949', '43493', '53221']"
"['19366', '1603', '33309']"
"['31602', '8711', '12158']"
"['3962', '547', '33053']"
"['56555', '29619', '36624']"
"['30429', '13901', '33885']"
"['29518', '3999', '25434']"
"['22241', '9736', '36658']"
"['35617', '17240', '40158']"
"['56311', '40409', '3815']"
"['54715', '28008', '21798']"
"['50046', '3495', '49839']"
"['48178', '720', '1566']"
"['38941', '8190', '40156']"
"['13625', '9022', '53299']"
"['30578', '3668', '39']"
"['51425', '37674', '53809']"
"['19670', '15216', '19670']"
"['58357', '34580', '30700']"
"['58534', '50660', '24630']"
"['35323', '15731', '34588']"
"['50568', '29844', '58007']"
"['52919', '9548', '48724']"
"['46100', '6803', '26717']"
"['55927', '9337', '2032']"
"['37819', '22745', '41105']"
"['22339', '13076', '11921']"
"['57821', '47462', '5651']"
"['27631', '10117', '5598']"
"['55074', '41259', '7309']"
"['53203', '28654', '30058']"
"['31078', '26559', '26559']"
"['47410', '7182', '51664']"
"['29650', '6905', '35907']"
"['56766', '19917', '56766']"
"['40615', '18088', '25773']"
"['51275', '6035', '49258']"
"['53116', '15687', '22251']"
"['43079', '24988', '41393']"
"['36234', '28632', '2636']"
"['43619', '36018', '47255']"
"['57237', '51579', '35736']"
"['41320', '19459', '30870']"
"['52677', '29910', '51176']"
"['31833', '548', '11453']"
"['56885', '15313', '34668']"
"['31139', '23896', '57109']"
"['40029', '37416', '40029']"
"['45503', '33511', '53740']"
"['44388', '9852', '9852']"
"['54290', '48715', '54036']"
"['24931', '20543', '50996']"
"['50450', '25629', '55219']"
"['34327', '14157', '49241']"
"['52307', '26190', '48263']"
"['21198', '15385', '18683']"
"['56875', '16007', '37651']"
"['45510', '14891', '23415']"
"['52359', '40769', '4051']"
"['21550', '20788', '47457']"
"['48126', '22021', '48126']"
"['35718', '35031', '56786']"
"['51964', '27361', '31818']"
"['56634', '12662', '29707']"
"['33699', '3753', '25527']"
"['50166', '2046', '16199']"
"['51593', '13891', '4638']"
"['35353', '19138', '18719']"
"['39601', '960', '41379']"
"['45934', '16961', '10353']"
"['53535', '6808', '7143']"
"['43446', '15966', '58288']"
"['49669', '46427', '42241']"
"['43927', '42385', '26283']"
"['23284', '20633', '41042']"
"['26508', '12437', '32020']"
"['54827', '31531', '3448']"
"['9639', '8882', '45520']"
"['34891', '32517', '26595']"
"['52028', '46765', '31646']"
"['28022', '15496', '28022']"
"['51233', '21810', '51233']"
"['52021', '2907', '49715']"
"['20701', '8400', '19342']"
"['57473', '24242', '51500']"
"['57106', '46398', '18290']"
"['11514', '10919', '13550']"
"['28798', '20044', '43641']"
"['58571', '46498', '10439']"
"['21947', '7010', '45521']"
"['23231', '17273', '23984']"
"['8898', '6882', '3305']"
"['35585', '3861', '46184']"
"['44339', '11277', '29935']"
"['45987', '44979', '8500']"
"['39027', '16482', '16145']"
"['45250', '34675', '4298']"
"['12091', '2218', '18581']"
"['14180', '7530', '1569']"
"['56057', '2525', '42915']"
"['31374', '24863', '7597']"
"['52684', '12567', '30763']"
"['32827', '23694', '42837']"
"['51986', '13123', '7956']"
"['18931', '9529', '36434']"
"['47333', '926', '2270']"
"['48011', '19182', '6738']"
"['43416', '11606', '23447']"
"['56396', '18082', '7397']"
"['19568', '8785', '19568']"
"['32302', '16709', '5754']"
"['25380', '4403', '29844']"
"['57550', '39378', '36098']"
"['11980', '3648', '11262']"
"['28570', '10379', '10467']"
"['38130', '31356', '26720']"
"['53441', '38754', '15520']"
"['58234', '17721', '13359']"
"['53990', '50071', '42350']"
"['23514', '17387', '23092']"
"['16210', '1845', '1845']"
"['46266', '24029', '7890']"
"['12795', '11230', '9163']"
"['51963', '12155', '45559']"
"['31516', '9583', '57995']"
"['34494', '457', '21597']"
"['34905', '28362', '39636']"
"['38635', '2814', '18216']"
"['40866', '27743', '40969']"
"['34040', '18298', '24612']"
"['38286', '31009', '11436']"
"['23016', '10690', '4492']"
"['36725', '20417', '45030']"
"['53804', '36299', '21275']"
"['35036', '32336', '36743']"
"['36242', '11373', '5510']"
"['47066', '15990', '8662']"
"['16009', '11272', '7844']"
"['37883', '35122', '2455']"
"['37537', '13860', '42577']"
"['56685', '17427', '53684']"
"['21596', '10510', '46442']"
"['29339', '23036', '29339']"
"['57075', '40694', '50934']"
"['28495', '28487', '49554']"
"['55339', '6294', '53745']"
"['35482', '10157', '46595']"
"['46052', '6213', '1573']"
"['47845', '1029', '47024']"
"['36686', '1298', '27243']"
"['16550', '4988', '36554']"
"['41127', '35727', '828']"
"['21911', '8391', '49077']"
"['56213', '26312', '56955']"
"['30434', '14300', '14300']"
"['24392', '17229', '31653']"
"['54030', '18649', '1260']"
"['54205', '6544', '13734']"
"['47638', '4376', '40542']"
"['37060', '19962', '10198']"
"['43903', '34711', '47002']"
"['36571', '18009', '7513']"
"['48445', '14491', '48445']"
"['51449', '6211', '38054']"
"['33936', '680', '24818']"
"['45505', '44682', '22667']"
"['46662', '42171', '55511']"
"['27845', '23396', '20304']"
"['46687', '23933', '44599']"
"['51794', '25203', '58100']"
"['28459', '17912', '3082']"
"['23248', '19663', '16058']"
"['56822', '10944', '25873']"
"['43638', '3582', '9138']"
"['57856', '7718', '22214']"
"['20724', '7943', '25366']"
"['25117', '17124', '17124']"
"['47155', '15966', '39400']"
"['33935', '28175', '27316']"
"['53306', '7193', '7193']"
"['57126', '27668', '57126']"
"['45025', '42675', '21907']"
"['28629', '1470', '28629']"
"['16452', '11312', '11312']"
"['22694', '22390', '40576']"
"['52934', '8857', '58255']"
"['40484', '18027', '31822']"
"['41343', '1521', '12568']"
"['46518', '24516', '32073']"
"['24753', '678', '12636']"
"['57646', '8128', '57646']"
"['57342', '45118', '45118']"
"['35187', '11030', '27371']"
"['51037', '12483', '14875']"
"['47494', '34197', '47494']"
"['30660', '1858', '22760']"
"['46742', '15913', '27912']"
"['43372', '21907', '21907']"
"['52586', '10029', '56003']"
"['46092', '6220', '18303']"
"['25465', '11986', '37384']"
"['22157', '9301', '6068']"
"['35428', '26506', '50507']"
"['55104', '22803', '33067']"
"['32636', '25311', '28307']"
"['37326', '18897', '13809']"
"['45963', '11655', '58527']"
"['6649', '28', '27652']"
"['29591', '20089', '8904']"
"['14401', '4097', '21372']"
"['46469', '4940', '38518']"
"['41600', '40774', '9499']"
"['42292', '36360', '54469']"
"['56380', '566', '56380']"
"['30475', '17402', '54871']"
"['55653', '13205', '11166']"
"['27668', '12044', '42444']"
"['28314', '25258', '28314']"
"['50837', '5098', '4707']"
"['42881', '28164', '28164']"
"['28065', '27392', '28065']"
"['22922', '4843', '54107']"
"['30495', '1449', '54168']"
"['44790', '18929', '46296']"
"['32984', '12290', '19851']"
"['19603', '15017', '17087']"
"['42096', '5235', '42096']"
"['20484', '9388', '45126']"
"['51785', '5474', '14338']"
"['53532', '47565', '51130']"
"['18899', '1934', '54205']"
"['58016', '53470', '53470']"
"['44372', '31673', '45187']"
"['23448', '22366', '45993']"
"['46196', '31221', '52459']"
"['57909', '23375', '57909']"
"['26776', '13991', '26776']"
"['46820', '14733', '19349']"
"['47801', '19688', '47801']"
"['57556', '51782', '48124']"
"['18367', '11322', '16789']"
"['16204', '3205', '3205']"
"['56155', '12264', '19127']"
"['21710', '1762', '8548']"
"['49329', '39377', '36093']"
"['27348', '21277', '54679']"
"['58578', '38667', '23997']"
"['58512', '25295', '3725']"
"['45657', '3918', '14764']"
"['38473', '32234', '18376']"
"['54279', '37313', '25346']"
"['31576', '3874', '49770']"
"['51742', '25560', '53714']"
"['34757', '23438', '42582']"
"['38964', '38107', '56739']"
"['58470', '44024', '58470']"
"['56928', '9483', '38108']"
"['52471', '47858', '39647']"
"['27052', '17079', '56100']"
"['25275', '13143', '12350']"
"['49828', '37671', '47329']"
"['39292', '33519', '2078']"
"['18946', '6876', '47502']"
"['50764', '2438', '22379']"
"['18746', '5645', '3997']"
"['11535', '11044', '6922']"
"['23447', '10784', '35802']"
"['20038', '9548', '14964']"
"['32413', '12284', '12286']"
"['50051', '6669', '6831']"
"['28908', '15441', '42012']"
"['36111', '7153', '36111']"
"['37682', '36277', '55574']"
"['39968', '22305', '19393']"
"['48559', '17616', '13464']"
"['52686', '43917', '2339']"
"['15273', '2602', '26332']"
"['34227', '7162', '34087']"
"['23603', '23335', '26067']"
"['10116', '3346', '21594']"
"['32068', '16787', '3916']"
"['56377', '28553', '47882']"
"['19563', '4845', '55328']"
"['32870', '9177', '9177']"
"['40107', '31729', '35413']"
"['40647', '15216', '32068']"
"['52305', '34822', '4628']"
"['57557', '29818', '53816']"
"['25412', '17353', '15621']"
"['46877', '44547', '28221']"
"['40226', '18298', '36280']"
"['48589', '1263', '52668']"
"['45788', '10903', '10903']"
"['30854', '8965', '44119']"
"['54550', '6268', '27825']"
"['51417', '35709', '13297']"
"['15257', '12371', '42126']"
"['51658', '9974', '26501']"
"['44730', '24753', '24753']"
"['57522', '21866', '31192']"
"['39745', '35729', '25225']"
"['50290', '37382', '43576']"
"['45471', '6656', '4896']"
"['26112', '9269', '21527']"
"['15766', '11290', '54935']"
"['54377', '53566', '6235']"
"['29873', '23670', '18339']"
"['52260', '19389', '18489']"
"['56207', '33903', '13762']"
"['38131', '5246', '23930']"
"['35200', '13910', '33249']"
"['43653', '20383', '14813']"
"['35652', '7203', '40801']"
"['25423', '178', '11883']"
"['36451', '28877', '36451']"
"['41501', '10817', '35016']"
"['47277', '17955', '56130']"
"['44075', '10613', '1226']"
"['35900', '23707', '57044']"
"['58184', '21931', '24665']"
"['58081', '26531', '8623']"
"['25656', '22618', '44437']"
"['54086', '5125', '7468']"
"['58632', '26160', '37521']"
"['36328', '34727', '44807']"
"['51234', '46087', '22736']"
"['24538', '2928', '54961']"
"['49984', '4908', '22250']"
"['10299', '8584', '21839']"
"['44774', '21850', '21249']"
"['28126', '3047', '51565']"
"['29314', '6308', '6671']"
"['27724', '10509', '6971']"
"['39400', '15966', '47155']"
"['19311', '15665', '52364']"
"['35747', '19362', '19362']"
"['38538', '16789', '6109']"
"['52208', '14138', '34363']"
"['18823', '10435', '51923']"
"['48665', '14203', '53168']"
"['33870', '31083', '46182']"
"['33369', '19508', '55366']"
"['43037', '35433', '51497']"
"['54558', '51707', '47359']"
"['15741', '9762', '12084']"
"['13174', '7286', '12889']"
"['54087', '53612', '15722']"
"['57749', '16735', '11356']"
"['55036', '54425', '6381']"
"['58066', '26649', '26649']"
"['47953', '32641', '40884']"
"['46839', '5423', '24778']"
"['55698', '35185', '52952']"
"['57501', '42855', '14205']"
"['56573', '8950', '8679']"
"['50521', '16400', '4915']"
"['42033', '34479', '49431']"
"['46646', '16857', '16857']"
"['55282', '47941', '15689']"
"['23340', '13791', '43856']"
"['14451', '6718', '8623']"
"['52023', '10908', '52023']"
"['36519', '28022', '46681']"
"['14000', '4322', '44064']"
"['32936', '24435', '194']"
"['31360', '9821', '53178']"
"['38849', '1057', '32558']"
"['24445', '1543', '31646']"
"['46658', '22098', '20776']"
"['48623', '42285', '54594']"
"['55869', '7852', '7852']"
"['37588', '17016', '2991']"
"['53597', '6351', '55403']"
"['49304', '17253', '29621']"
"['54737', '17838', '49176']"
"['47698', '47391', '33570']"
"['44059', '31139', '48387']"
"['47379', '25511', '21063']"
"['36816', '4838', '12140']"
"['54546', '23699', '1757']"
"['45450', '34477', '10222']"
"['48631', '3262', '30320']"
"['18958', '14545', '47156']"
"['55791', '6192', '47294']"
"['56047', '45306', '28975']"
"['28689', '8565', '15952']"
"['9621', '4521', '9621']"
"['42525', '2407', '19087']"
"['31547', '2528', '44172']"
"['50743', '2732', '10527']"
"['19397', '19324', '23205']"
"['49355', '35586', '13777']"
"['13656', '11957', '12749']"
"['46311', '26612', '27975']"
"['56623', '32370', '26859']"
"['16776', '12199', '538']"
"['52253', '37961', '39929']"
"['55333', '38700', '52612']"
"['56877', '8128', '56877']"
"['53309', '14528', '19618']"
"['22383', '184', '53348']"
"['51853', '19116', '19116']"
"['22051', '6257', '48459']"
"['43511', '23043', '20741']"
"['21389', '4916', '54459']"
"['58480', '40415', '41216']"
"['57295', '48192', '31331']"
"['43006', '17041', '9741']"
"['57447', '48675', '48675']"
"['31797', '15285', '31797']"
"['49176', '43478', '31355']"
"['43624', '37333', '24816']"
"['20761', '14153', '48768']"
"['47976', '39755', '16539']"
"['55910', '11342', '35573']"
"['55052', '9409', '40082']"
"['36391', '30092', '4298']"
"['34896', '3471', '16259']"
"['37378', '28897', '52535']"
"['19463', '13104', '33839']"
"['54014', '49759', '4704']"
"['8741', '4721', '16653']"
"['41122', '28833', '28206']"
"['19945', '14628', '1422']"
"['44697', '20563', '55329']"
"['18206', '13068', '13068']"
"['45653', '10767', '46296']"
"['8031', '3959', '52961']"
"['33551', '4128', '35002']"
"['55030', '1421', '17221']"
"['19279', '8107', '21753']"
"['48480', '42655', '57475']"
"['50110', '18920', '30008']"
"['53809', '34528', '53809']"
"['26725', '11106', '25518']"
"['20391', '4502', '39172']"
"['1433', '1085', '1433']"
"['34654', '7417', '15305']"
"['36006', '16321', '36056']"
"['33127', '5984', '23283']"
"['21368', '20047', '37858']"
"['7544', '801', '43306']"
"['37216', '20639', '3431']"
"['51770', '45158', '45158']"
"['52598', '4930', '36177']"
"['50712', '8641', '47559']"
"['11072', '4754', '29738']"
"['10519', '4713', '29163']"
"['44215', '1335', '51112']"
"['52045', '4695', '38805']"
"['41268', '37785', '42196']"
"['21596', '19928', '10510']"
"['52961', '16061', '20972']"
"['33361', '101', '52404']"
"['27973', '3149', '21825']"
"['44112', '23246', '2855']"
"['54832', '10711', '18639']"
"['45760', '5575', '51074']"
"['47182', '10969', '22204']"
"['36252', '33115', '49831']"
"['28057', '23636', '15999']"
"['38996', '37980', '1429']"
"['53294', '51809', '45371']"
"['32307', '30778', '30778']"
"['44111', '10737', '52535']"
"['17144', '14151', '458']"
"['57496', '54067', '57496']"
"['31358', '23772', '21840']"
"['49305', '21295', '54315']"
"['57669', '51198', '51198']"
"['35197', '34807', '8090']"
"['21078', '4314', '353']"
"['19744', '13557', '35097']"
"['14486', '1832', '36703']"
"['26478', '8297', '41626']"
"['36626', '29835', '31480']"
"['47227', '14721', '47227']"
"['48984', '44978', '48984']"
"['51079', '7436', '52151']"
"['41699', '21006', '12944']"
"['47116', '36790', '48559']"
"['25725', '11593', '55098']"
"['9449', '1980', '29640']"
"['39085', '19173', '26539']"
"['51360', '44048', '51901']"
"['11573', '3489', '3489']"
"['19161', '4738', '58616']"
"['48394', '14318', '38317']"
"['44601', '13560', '47481']"
"['52355', '43306', '28818']"
"['17386', '7323', '43868']"
"['43724', '10542', '1615']"
"['17200', '7643', '14119']"
"['45051', '24542', '11646']"
"['45668', '71', '30914']"
"['14061', '11259', '46242']"
"['28089', '23785', '7011']"
"['28850', '18713', '15522']"
"['20839', '13817', '1456']"
"['25359', '8486', '16259']"
"['50941', '50257', '50941']"
"['40809', '40235', '43323']"
"['52790', '15619', '54839']"
"['32402', '3557', '40441']"
"['56166', '54515', '9179']"
"['14115', '12104', '23172']"
"['55731', '53229', '26306']"
"['58324', '35874', '33813']"
"['32716', '19327', '50071']"
"['40154', '33223', '38273']"
"['21867', '19948', '39370']"
"['58431', '32694', '51148']"
"['47686', '37468', '37468']"
"['31788', '11330', '52314']"
"['46061', '43570', '55264']"
"['48603', '8486', '14263']"
"['57913', '29801', '9953']"
"['51651', '50546', '4032']"
"['43582', '20242', '39233']"
"['57318', '46226', '48896']"
"['50694', '48390', '21652']"
"['28318', '17511', '50148']"
"['52667', '33980', '31958']"
"['48045', '6282', '28788']"
"['10424', '8740', '7817']"
"['38535', '36703', '11521']"
"['56500', '39317', '56904']"
"['40889', '27776', '53644']"
"['40955', '16930', '7920']"
"['21466', '1364', '8529']"
"['43145', '6321', '54812']"
"['36779', '16457', '48076']"
"['29847', '19949', '36822']"
"['29729', '16197', '23256']"
"['33864', '133', '2742']"
"['56872', '45286', '55641']"
"['35986', '15535', '17353']"
"['53626', '39873', '38029']"
"['49272', '6084', '49272']"
"['14376', '12179', '57021']"
"['52080', '17924', '4066']"
"['27430', '15892', '22320']"
"['54246', '1129', '11626']"
"['50098', '33661', '29874']"
"['33095', '32774', '10']"
"['38950', '7498', '22367']"
"['38092', '38069', '4628']"
"['56811', '12561', '8445']"
"['15590', '8973', '17483']"
"['18422', '2637', '39689']"
"['56883', '44968', '44968']"
"['52025', '29135', '16021']"
"['22567', '9242', '52331']"
"['49276', '7800', '42813']"
"['40692', '39786', '35197']"
"['46423', '45286', '2577']"
"['35198', '7267', '31117']"
"['58007', '8760', '1174']"
"['18200', '4849', '56997']"
"['54027', '32428', '24897']"
"['7380', '3852', '54474']"
"['19742', '12001', '41091']"
"['29146', '11089', '50743']"
"['43416', '27888', '4923']"
"['48088', '12629', '14470']"
"['52283', '41208', '48330']"
"['42859', '30039', '24158']"
"['39197', '18643', '29043']"
"['40805', '6719', '24710']"
"['51952', '18379', '36084']"
"['54648', '15612', '10537']"
"['43894', '14115', '13256']"
"['15214', '14882', '40318']"
"['10077', '815', '46272']"
"['6571', '3896', '6571']"
"['53529', '13059', '40097']"
"['52180', '37124', '38502']"
"['54417', '2072', '36099']"
"['54491', '48003', '20068']"
"['47430', '22011', '49640']"
"['30744', '6998', '785']"
"['55016', '26896', '10740']"
"['14191', '5118', '46581']"
"['49772', '22721', '49772']"
"['53040', '51309', '13774']"
"['20586', '11463', '1953']"
"['57015', '36465', '51564']"
"['24667', '9987', '57737']"
"['42508', '28753', '17074']"
"['39057', '14433', '47349']"
"['49279', '33567', '56855']"
"['51932', '23440', '43406']"
"['47211', '18640', '18640']"
"['32174', '3772', '10444']"
"['54863', '52690', '24197']"
"['36146', '22705', '50724']"
"['21060', '4408', '34589']"
"['49403', '3075', '2928']"
"['58243', '50698', '27440']"
"['55820', '36527', '55968']"
