node1,node2
51729,"['21656', '15647', '10308', '30006', '23330']"
51730,"['22410', '27381', '11367', '51193']"
51731,"['1626', '30579', '16799']"
51732,"['12019', '40132', '26196', '39378', '47002', '41364', '17720', '38337']"
51733,"['23018', '14440']"
51734,['48966']
51735,"['51016', '37524', '4695', '39138', '2467']"
51736,"['15875', '23956', '42522', '7886', '45818']"
51737,"['17038', '23178', '22075', '7559', '3511', '36939', '21174']"
51738,"['4605', '8240', '42870', '5430', '43980', '25336', '310', '8531']"
51739,"['12284', '32663', '51525', '16074']"
51740,"['50865', '30828', '6016', '40072', '43649', '31927']"
51741,"['39651', '49965', '15271', '48580', '11420', '34862', '11776', '40598', '41212']"
51742,"['29830', '27440']"
51743,"['24234', '43324', '42967']"
51744,"['29971', '19280', '28527']"
51746,"['20729', '26618', '19809', '20725', '21945', '39564']"
51747,['7407']
51748,"['13665', '33365', '41730', '31401', '43604', '23694', '38613', '32506']"
51749,"['34196', '6364']"
51750,"['19051', '9584', '24304', '48', '43498', '39842', '26349', '44392']"
51751,['3777']
51753,"['17092', '35613', '44878']"
51754,"['11437', '38335', '32782']"
51755,"['46833', '10248', '11887', '45330', '329', '41613']"
51756,"['7012', '51488', '49342', '48151', '10489']"
51757,['25001']
51758,"['21721', '17233', '12081', '31593']"
51759,"['9887', '25937', '35471', '51555', '6693', '16898', '30635', '39279']"
51760,"['30205', '16588', '32972']"
51761,"['29217', '48442', '7933', '33701']"
51762,"['23823', '10944']"
51763,"['1204', '12659', '12571', '27452', '32898', '36931', '34353']"
51765,"['12548', '10517', '28284']"
51766,"['10313', '10487', '44950', '15995', '8863', '25737', '39577']"
51767,"['43023', '12279', '35158', '7489']"
51770,"['39953', '2551', '39203', '20203', '48502', '41083']"
51771,"['7710', '42902', '34468', '36501']"
51772,"['30476', '41271', '19599', '24246', '33306', '28952']"
51774,['33831']
51775,"['3736', '38805', '46620', '4604', '3966']"
51776,"['33479', '17332', '9459']"
51777,"['26816', '39100']"
51780,"['36198', '24604', '32133', '49481', '35756', '1071', '44961']"
51781,"['35265', '35316', '16636']"
51782,"['34516', '18752']"
51783,"['33855', '14842', '11821', '14514', '36133', '17277', '3589', '40248']"
51784,"['31562', '48753', '5325']"
51785,"['23397', '31611', '39595']"
51786,['33479']
51787,"['5155', '9952', '15716']"
51788,"['2447', '33348', '16221', '20078', '26078', '41588', '22572', '44388']"
51789,"['44699', '44980']"
51790,"['31199', '47326']"
51791,"['48552', '33362', '17947', '33613', '13304']"
51793,"['17282', '11776', '23594', '21167', '32702', '3303']"
51794,"['33356', '38647', '7290', '40689', '2995', '11918', '13262', '42944', '35157']"
51795,"['24203', '16892', '45899', '10946', '44068', '887']"
51796,"['12303', '48389', '42805']"
51797,['24961']
51798,"['44222', '3665', '41729']"
51799,"['46653', '48098', '16076']"
51800,"['20708', '2533', '7111', '20846', '23372']"
51801,"['8781', '43933', '8901', '13048', '32267', '31093', '49862', '35016']"
51802,['46336']
51803,['49631']
51804,"['28485', '6056', '28115', '17528', '21648']"
51805,"['26353', '39750', '27272', '21614', '34858', '34344']"
51807,"['38274', '40077', '23010', '48996', '42596', '15687', '24523']"
51809,"['66', '15339', '1336', '9761']"
51810,"['48909', '39147', '42880', '38260', '14516', '38301']"
51811,"['19764', '32790', '23524', '10518']"
51812,"['7575', '15599', '41638', '43884', '8040']"
51813,"['31572', '44139', '26479', '34768']"
51814,['37374']
51815,"['31301', '38513', '33643', '12368', '21422', '11169', '11680', '17135']"
51816,"['19587', '42813', '32859']"
51817,"['51025', '31722', '13007']"
51818,['21022']
51819,"['40954', '11301']"
51820,"['44915', '42228']"
51821,"['34109', '2606', '41666', '50319']"
51822,"['48431', '30367', '35668']"
51824,"['27362', '12071', '11892', '33815', '50738', '13649', '3261']"
51825,"['46436', '4168', '13053', '7676', '18296', '2998']"
51826,"['30584', '11504', '34387', '44118', '5478']"
51827,['13946']
51828,"['34314', '36186', '4908', '47524', '22061']"
51829,"['17408', '4096', '19514']"
51830,"['26377', '2730', '245', '25909', '13369', '31650', '5996', '36498']"
51831,['11192']
51832,"['13079', '6854', '25986', '25271', '22157', '31043', '41025', '26285', '18958', '39141']"
51834,"['24971', '15946', '15889', '24440', '44087', '3107', '26303', '51811']"
51835,['46583']
51836,"['11748', '6769']"
51837,"['27634', '38932', '3372', '11354', '11406', '40614', '9005', '15793']"
51838,"['2968', '7108', '21251', '23080', '22133']"
51839,['39262']
51840,"['28171', '2789', '47906', '10373', '25871']"
51843,"['12231', '20521', '8924', '34226', '22900', '43009', '28762', '30010']"
51844,"['49372', '28085']"
51845,"['23258', '33610', '21890', '11905', '2620', '24956']"
51846,"['29335', '17150']"
51847,"['3838', '1848', '19269', '33234', '26429', '17719', '15863', '22801']"
51848,"['41741', '50561', '17873']"
51849,"['1712', '46101', '8758', '28180', '19993', '34661', '39301', '6625']"
51850,"['8459', '45876']"
51852,"['6056', '28485', '11001', '47460', '28144', '31148']"
51853,"['43637', '44589', '49281', '33451', '4956', '39927', '47997', '30257', '8441']"
51854,"['33280', '24162', '51065', '42912', '21396', '30509', '16125', '33118', '35264']"
51855,['31701']
51856,['36030']
51857,"['16504', '6063', '26990', '23063', '41632', '1184']"
51858,"['30213', '14060', '20117', '482', '12561', '3301', '28823', '29995']"
51859,"['6935', '9778', '8275']"
51860,"['21657', '44303', '36138', '33425', '21121', '29423', '13622']"
51861,"['10224', '39008', '37410']"
51862,['32874']
51863,"['33747', '5863', '26651', '27733', '6926', '12907', '45928', '40213']"
51864,"['12788', '732', '6588', '38305', '33830']"
51865,"['18277', '17692']"
51866,"['46312', '46570', '4568', '5234']"
51867,"['42114', '8225']"
51868,"['44884', '2496', '45733']"
51869,"['27578', '32137', '32221']"
51870,"['49980', '24445', '13636', '22999', '33692', '18623', '28273']"
51871,"['23517', '6549']"
51872,"['11249', '18006', '30933', '45351']"
51873,"['7012', '7569', '46279', '45845']"
51874,"['27331', '31078', '14014']"
51875,"['34163', '21207', '21871', '14461']"
51878,"['46027', '2699', '33317']"
51879,"['29188', '34223', '31893', '32824', '32904', '25704', '6566', '15728']"
51880,['39104']
51881,"['2557', '17850', '3066', '17595', '33235', '4391', '5396', '43323', '27515']"
51882,"['44071', '1094', '17116', '47042', '6862', '9362']"
51883,"['11342', '51064', '30920', '22011', '14239', '24034']"
51885,"['30961', '43119', '31464', '51394', '27358', '51140', '13403', '2870']"
51887,"['49043', '32416', '40549', '40805', '26841', '39505', '14342', '32812']"
51888,"['38889', '44766', '47248', '21718', '45612', '15656']"
51889,['12577']
51890,"['7659', '19138', '35831', '37114', '47823', '7195', '23012', '44204']"
51892,"['35595', '31817']"
51893,"['20750', '20392', '1693', '39060', '408', '26059']"
51894,"['48795', '41498', '3376', '42884', '2382', '16087', '39668']"
51895,"['16858', '14884', '9884', '30382', '39667', '44539', '3089']"
51896,"['42875', '19112', '28409', '11777', '851']"
51898,"['23570', '48516', '15005', '46971']"
51899,['46374']
51900,"['44270', '8683', '40176', '6725', '10215']"
51901,"['14485', '43146', '26135', '20914', '18929', '13303', '42448', '37632']"
51902,"['44517', '17483']"
51903,"['12429', '25150', '7950', '25321', '7204', '42931']"
51904,"['17410', '34169', '25316', '42062', '30060', '19830', '34680']"
51905,"['47277', '18633', '7022']"
51906,"['38621', '18556', '14582']"
51907,"['13463', '34268']"
51908,"['10215', '45749', '25581', '12482']"
51909,"['50169', '4701', '33483', '4007', '16332', '39298']"
51910,"['13334', '23687', '47579', '41291', '8061', '42595', '17317']"
51911,"['37439', '9915']"
51912,"['36625', '20821', '1955', '37534', '13717', '13124', '12460', '2796']"
51913,"['39936', '16545', '17208', '47559', '1755', '6037']"
51914,"['22700', '23946', '37761', '2915', '18782', '8123', '2837', '32553']"
51915,"['17940', '32683', '7351', '39220']"
51916,"['41028', '35009', '22244', '43903', '46897']"
51917,"['26823', '2922', '31572', '11953', '50718']"
51918,"['25773', '5574', '15477', '41623', '37810', '35534', '17837', '36045']"
51919,"['51463', '48180', '34576', '34050', '2594', '23297', '25163', '44582', '39785', '30290']"
51920,"['50992', '4429', '29949', '27238', '27689']"
51921,"['37266', '29084', '38074', '18152', '39464', '40008']"
51922,"['21923', '13825']"
51923,['51857']
51924,"['18973', '34272', '26679']"
51925,"['81', '49664']"
51926,"['47917', '44875', '18880', '32595', '48745', '15749', '47523']"
51927,"['15605', '18866', '6293', '31071', '8498', '35461']"
51929,"['1293', '9298', '38417', '46618', '2452', '32142']"
51930,"['4015', '46140', '27416', '46976', '2209']"
51931,"['16645', '22068']"
51932,"['20387', '24961', '41353', '17436', '31195', '44392', '50676', '6255', '19685', '31018']"
51933,"['48932', '25427', '30471', '872', '16412']"
51935,"['38644', '24353', '44908', '39768']"
51937,"['9257', '34298', '44170', '43879', '2461']"
51938,"['31663', '18444', '44718', '49104', '29293', '19187', '25558', '28205', '48178']"
51940,['29384']
51941,"['46747', '10865', '27433', '4939', '15655', '3741', '51115']"
51943,"['23065', '11008', '48157', '12639', '49584', '13884', '23680', '27899']"
51945,"['26510', '51102', '34387', '43223', '35149']"
51946,['538']
51947,"['41767', '4494']"
51948,"['48026', '6883', '50587', '18993', '51344']"
51950,"['18400', '39604', '48697']"
51951,"['40108', '36550', '42138', '21246', '12146', '6282', '21342', '19914', '31552']"
51952,"['39571', '12735', '27742', '30808', '23356', '29095', '45457']"
51953,"['32953', '22868', '19470', '19371', '38209', '47781', '34019', '31188']"
51957,"['20071', '7092', '36373', '3230', '12368', '6493', '35078', '2621', '13727']"
51958,['17262']
51959,"['40840', '7794', '27279']"
51960,"['5816', '37753']"
51961,"['44076', '16793', '44891', '5100']"
51963,"['43157', '3542', '47859', '40268']"
51964,"['43146', '5999', '31367', '50237', '42548', '32616', '39847', '20914']"
51965,"['10509', '43671', '18470', '36388', '43802', '25232', '22946']"
51966,"['47119', '33833', '7088', '22504', '8119', '45966']"
51967,"['20319', '29474', '6449', '3925', '5895', '29917', '19792']"
51969,"['16778', '27451', '19267', '20908', '45724', '44912', '27830', '30449', '19205']"
51970,"['28051', '42978']"
51972,"['26137', '19229']"
51973,"['36844', '39802', '27191']"
51974,"['3203', '41363']"
51975,"['49192', '49818', '45162', '25196', '51253']"
51976,['14810']
51977,"['17564', '26671', '4163']"
51978,['2628']
51979,"['34900', '35760', '35205', '11825', '1811', '680']"
51980,"['13232', '48722']"
51983,"['18656', '9662', '25733', '42642', '20383', '36258']"
51984,"['7058', '16007', '10391', '43562', '7184', '24958', '31351', '41650']"
51986,"['1886', '28787', '38961', '27268', '24139', '31626']"
51987,"['20590', '41152']"
51988,"['6343', '27303', '10415', '9343', '24389']"
51990,"['18586', '30822', '1465']"
51991,"['38385', '25121', '46189', '36765', '24653']"
51992,"['29671', '50305']"
51993,['41433']
51995,"['12410', '45414', '868', '23483', '6811', '18009', '27427', '15737']"
51996,"['20972', '13124', '41583', '31066']"
51997,"['561', '950', '24477', '24604']"
51998,"['25319', '42557', '10660', '8082', '39691', '20671', '15710', '1004', '13635']"
51999,"['19521', '10554', '20135', '26073']"
52000,"['29779', '47144', '15112', '15612']"
52001,"['18821', '8140', '13337', '47070', '38059', '6622', '18303', '12142', '29389']"
52002,"['25290', '23535', '31512', '14732']"
52005,['43245']
52006,['7650']
52008,"['1478', '6970', '27918', '27529', '35397', '41226']"
52009,"['20316', '21916']"
52010,"['4184', '28751', '47264', '14564', '33251', '4303', '15199', '31059']"
52011,"['43843', '35623', '51858', '38785', '40557']"
52014,"['44632', '41101', '23627', '14929', '4887']"
52015,"['42920', '50845', '15144', '115', '48130']"
52016,"['31195', '17519', '18254']"
52017,"['16911', '28997', '36919', '49227', '9325', '20447']"
52018,"['1993', '45080', '27991', '48733', '46396', '16612', '19140', '28102', '5807']"
52019,"['16026', '17363', '31222', '33236', '42784', '32400', '35212', '42234', '35344']"
52020,"['28404', '36614', '32624', '12686']"
52021,"['9773', '11532', '26421', '33476', '28237']"
52022,"['27953', '26879', '2805', '51441', '44898']"
52023,"['24416', '29442', '46013', '28793', '24314', '30722']"
52024,"['7126', '28753']"
52025,['2520']
52026,['13335']
52027,"['39654', '22233', '20025', '48590', '51370', '51487']"
52028,"['19876', '4283', '34822', '9412', '39676', '26912']"
52029,"['23524', '2108', '48162', '20145', '6564']"
52030,"['25905', '817', '363']"
52031,"['49462', '47257', '4153', '35812']"
52032,"['22159', '51801', '12744', '44061', '43618', '48726', '46302', '11608']"
52034,"['32024', '502']"
52035,"['36047', '37804', '23789']"
52036,"['16101', '19298', '31982', '5260', '32960']"
52038,"['40458', '25734', '18913', '6710', '40378', '20253', '28006', '19180', '15878']"
52039,"['15986', '48619', '15954', '47693']"
52040,"['49698', '48405', '19064', '6092', '37411', '4382', '19824', '44790', '48434', '23044']"
52041,"['7973', '39088', '27428', '19181', '27359', '5008']"
52042,"['50080', '5632']"
52043,"['35681', '37119']"
52044,"['15183', '14718']"
52045,"['43340', '21016', '26600']"
52046,"['3831', '29351', '36239', '52018', '9033']"
52047,"['31589', '23545', '34127', '11181', '30272', '1092', '11171', '47370']"
52048,"['51984', '47497', '10828', '5061', '9731']"
52049,"['40016', '44534', '16886', '48822']"
52050,"['18922', '13769']"
52051,"['48962', '46828', '40773', '49416', '50781', '16582']"
52052,"['44730', '42766', '36150', '678', '24026', '5342']"
52053,"['4595', '19245']"
52054,"['3844', '51613', '33528']"
52055,"['44931', '19509', '38334']"
52056,"['4661', '2210', '39426', '6466', '45581', '49371', '34823', '17652', '9385', '20763']"
52057,"['39024', '7126', '39367', '463', '28753']"
52058,"['21420', '46527', '32754', '44187', '16272', '44436']"
52059,"['13427', '5001', '15196', '47564', '25399', '33398', '15775']"
52061,"['2793', '42773', '31706', '44801', '30597', '28270', '47506']"
52062,['13445']
52063,"['13431', '37716', '10043']"
52064,"['2454', '23713', '35054', '5843', '27264', '41068', '12980', '48029', '34099']"
52066,"['35997', '35091']"
52067,"['34067', '10815', '946', '26498', '47835', '2720']"
52068,"['44802', '325', '38323', '26402']"
52069,"['17195', '31273', '34770', '2245', '3636', '28859', '26312', '4269', '13310']"
52070,"['4857', '39368', '16974', '50792', '8076', '10343']"
52071,"['39114', '32542', '48909', '16260']"
52072,"['32954', '37535', '46637', '48305', '47441', '43990']"
52073,"['29821', '17370', '25267', '15951', '27444', '31064', '7222', '25434']"
52074,"['15970', '16265', '29459', '26556']"
52075,['9515']
52076,"['37249', '41996', '27173', '31476']"
52077,['951']
52078,['45458']
52080,"['36063', '25479']"
52081,"['10735', '39551', '35401', '41603', '7541']"
52082,"['25817', '36105', '30689', '18878']"
52084,"['5760', '18362', '7325', '46311', '14300', '29059', '47430', '39437', '18900']"
52085,"['6838', '47277']"
52086,"['43481', '7586', '44262', '8697', '20360', '10926', '26612', '32168', '19975', '40625']"
52087,"['29198', '46366']"
52088,"['130', '31690', '1403', '11183', '36650', '29109', '13993']"
52089,['18655']
52090,"['1746', '44642', '19957', '19435', '38497']"
52091,"['51651', '21769', '49846']"
52093,"['10239', '17428', '9198', '6434', '10512']"
52095,['47470']
52096,['50170']
52097,['26779']
52098,"['28536', '23128']"
52099,"['42191', '6419', '50456', '1520', '10778', '47512', '42137']"
52100,"['23397', '19285', '13554', '41230']"
52101,"['1709', '34826', '16854', '14826', '14288']"
52102,"['6486', '9651', '17694', '695', '3016', '37893']"
52103,"['18675', '35240']"
52104,"['19341', '28372']"
52105,"['40788', '4765', '34311', '2604']"
52107,"['44821', '4577', '10794']"
52108,"['23321', '23773', '5231']"
52109,"['51535', '16322', '33813', '37488', '23879', '490', '19779']"
52110,['48487']
52111,"['28627', '5020', '5413', '28433']"
52112,"['11342', '34296']"
52113,"['29320', '39334', '25956', '18758', '37550', '14407']"
52114,"['7091', '36031', '37044', '39542', '18500']"
52115,"['33497', '44671', '42118', '5935']"
52117,"['44057', '40426', '35561', '23254', '39583', '42298']"
52118,"['21481', '18607', '2013', '45637', '46436', '37585', '8354']"
52120,"['19314', '13612']"
52121,"['29286', '18995', '1270', '43192', '24133', '19719', '44379', '40154']"
52122,"['15441', '14276', '15074', '47387', '24946']"
52123,"['16709', '42421', '44482']"
52124,['35911']
52125,"['28335', '49268', '24523', '33393', '20044']"
52126,"['51979', '50388']"
52127,['3096']
52128,"['34682', '32241', '30829']"
52129,"['28977', '43416']"
52130,"['39633', '3777']"
52131,"['38248', '44894', '4716', '12540', '43537']"
52132,"['42335', '27189', '14953', '12782']"
52135,"['27379', '12174', '41635', '18643', '39180']"
52136,['8195']
52137,"['12307', '9366', '3362', '43823']"
52138,['44394']
52139,"['39745', '14399']"
52140,"['24713', '2865', '14430']"
52141,"['17186', '31782', '44758', '36537', '9122', '27259', '23599', '24300', '21306']"
52142,['319']
52143,"['18225', '41226', '32259', '10152', '8365', '8564', '11491']"
52144,"['25039', '31790', '1966', '38206', '41258', '8757', '34718']"
52146,"['42196', '18239', '2980']"
52147,"['2533', '20708', '6977', '23372', '49390', '10992']"
52148,"['14643', '45278', '8891']"
52149,"['20703', '15478']"
52151,"['8710', '36150', '25731', '50649', '29403']"
52152,['47999']
52153,"['38906', '25923', '38867', '30990', '31260', '24170', '23619']"
52154,"['27478', '18478', '20449', '9426', '29314', '11248', '47295']"
52155,"['31729', '50716', '27730']"
52156,"['41019', '18062']"
52157,['20194']
52158,"['30186', '23004']"
52159,"['27329', '14243', '5145']"
52160,"['26916', '40684', '23740', '7467', '47571', '7777', '31201', '37046', '24881']"
52161,"['34069', '26754', '4855', '23880', '26622', '29644']"
52162,"['40990', '37162', '29510', '44127', '14131', '50200', '22195']"
52163,"['8219', '36141', '45368', '46139']"
52164,"['43534', '50703', '47003', '39007', '6439', '38123', '47298']"
52165,"['39551', '10735', '41603', '32972']"
52166,"['23912', '19382', '34406', '18329', '23910']"
52167,"['18280', '48166']"
52168,['24566']
52169,"['34239', '31770', '28084', '6163', '6854', '31537', '18775', '43361']"
52170,"['16929', '6477', '10969']"
52171,"['13675', '48504', '30137', '11480', '45513']"
52172,['35221']
52174,['11672']
52175,['14061']
52176,['50794']
52177,"['16396', '45651', '4459', '32872', '688', '2886', '25935', '36831']"
52178,"['30529', '1378', '12269', '38452', '43674', '20690', '45999', '47924', '51587']"
52179,"['27505', '154', '28068', '12712']"
52180,"['2318', '22128', '21786', '32156', '18712', '25022', '44621', '1501', '43716', '9740']"
52181,"['2502', '15310', '1441', '41745', '22315', '31512']"
52182,"['37478', '11638']"
52183,"['29999', '40236', '19389', '1857', '45523', '5612', '40572']"
52184,"['4471', '27848']"
52185,"['16978', '51479', '42500', '38642', '5752', '20832']"
52186,['46580']
52187,"['49063', '27208', '28392', '46650', '7417', '47469', '32930']"
52188,"['23122', '28232', '45075']"
52189,"['19028', '38501', '29875']"
52190,"['42489', '28784', '25980']"
52191,"['42046', '41971', '24026', '36847', '6851', '44561']"
52192,"['25812', '8089', '36858', '20763', '41724', '16187', '217']"
52193,"['11447', '42576']"
52196,"['32784', '13733', '7566', '7630', '38347']"
52197,"['37704', '15563', '15017', '21194', '9772']"
52198,"['42777', '38483', '50454']"
52199,"['15633', '13848', '25037', '40874']"
52200,['25327']
52201,"['44163', '45330']"
52202,"['27550', '3077', '31119', '48102', '44215', '44181']"
52203,"['30026', '29261', '3778', '14941', '15778', '10252', '47601']"
52204,"['6718', '48832', '14616', '17860', '4080', '39039', '25917', '44956']"
52206,"['29250', '41198', '28169', '18739', '40337', '5827', '41786', '4714', '1915']"
52207,"['5013', '14089', '45337', '40155', '11573', '39759', '43160', '48867']"
52208,"['24533', '14059', '29138', '34469']"
52209,['45993']
52210,"['48087', '9262', '25990', '48250', '51472']"
52211,['43800']
52212,"['48937', '32157', '29312', '14131']"
52213,"['38907', '38707', '33765', '27248']"
52214,"['4600', '36223', '8951', '16456', '41209']"
52216,"['20639', '33355', '858', '20194', '481', '43030']"
52217,"['36146', '27109', '24480', '32697']"
52218,"['35102', '48047']"
52219,"['21749', '5238', '13356', '15977', '7774', '2927']"
52221,"['36347', '12054', '27175']"
52222,"['22560', '11303', '5836', '37412', '40718', '38017', '23729']"
52223,"['37518', '36705', '50475']"
52224,['16669']
52225,['49388']
52226,"['26775', '35613', '31801', '1156', '23624', '8881', '22298', '47775']"
52227,"['16575', '6988', '26208', '32438']"
52228,"['29738', '24766', '13232', '16277', '20204']"
52229,"['35832', '5177']"
52230,"['40684', '26916', '23740', '37014', '978', '29227', '38161', '41252']"
52231,"['49949', '1034', '7064']"
52232,"['2973', '29394', '20649', '31760', '24245', '19955', '35436', '27172', '2414', '26121']"
52233,"['42401', '28042', '51273']"
52234,['19917']
52235,['40318']
52236,"['9383', '30512', '35268', '43593']"
52237,"['26284', '50724', '44013', '2609']"
52238,"['45339', '51544']"
52239,"['41357', '17311', '29394', '15353', '27190', '13530', '24529']"
52240,"['41357', '1519', '2590', '17311', '44448', '41467', '27190']"
52241,"['2112', '666', '15594']"
52242,"['25941', '22287', '20972', '48282', '24641', '37078', '15239', '18270', '45034']"
52243,"['34648', '31402', '12003']"
52244,"['20034', '20966', '43572', '43431', '27601', '31141', '9634', '8699']"
52245,['23535']
52247,"['39542', '40664', '15320', '7890', '51639']"
52248,"['48128', '24828', '9572', '11355', '36723', '13966', '27145', '29899', '10017']"
52249,"['31130', '41658', '37142', '4720', '12220', '36656', '38567', '25362']"
52250,"['15078', '34117', '50157', '41699', '10478', '9496', '30046', '2909']"
52252,['603']
52253,"['51468', '4868', '19578', '42014', '28970']"
52254,"['17087', '26632', '1678', '44510']"
52255,"['33831', '24278', '9054', '7880', '14814', '28472']"
52256,"['30355', '2622']"
52258,"['8085', '49497', '45715', '15479', '47581', '45739', '12598']"
52259,"['26076', '33966', '48122', '38247', '38621', '2718', '34289', '32243', '6116']"
52260,"['15031', '26368', '47073', '44028', '32428', '26869', '35480', '21444', '27349']"
52261,"['49022', '16323', '48066', '42936', '33433', '6374', '14853']"
52263,"['47556', '26007', '1678', '47147']"
52264,"['24800', '25893', '51551', '36406', '23842', '34197', '29819', '9157', '24383']"
52265,"['2814', '9978', '28487', '7458', '17199', '44229', '837']"
52266,"['14971', '10666', '4586', '43236', '24750', '30963']"
52267,"['10354', '36301', '28959']"
52271,"['2007', '15101', '12296']"
52272,['22844']
52273,"['38503', '40506']"
52274,"['36065', '18456', '36956', '10337', '44676', '1906', '8323']"
52275,"['45420', '30199', '27785', '17981', '42123']"
52278,['2442']
52279,"['34346', '23739']"
52280,"['22020', '27486', '17056', '18072', '19790', '17831', '15833', '36935', '35441', '33296']"
52283,"['49916', '39144', '13026', '22448', '25573', '41545', '40573']"
52284,"['276', '37390', '3499']"
52285,"['42399', '14651', '16434', '2721', '16060', '14473', '21953']"
52286,"['16840', '37201']"
52287,"['10150', '31197', '27440', '9275']"
52288,"['40609', '8955', '41903', '37127', '21109']"
52290,"['38497', '19957', '1746', '44642', '37696', '19435']"
52291,"['29909', '21948', '49861', '2185']"
52292,['38476']
52293,"['36894', '29604', '16790', '39358']"
52295,"['40117', '28403']"
52296,"['17557', '47933', '49749', '39077', '38226', '30203', '48322', '21031']"
52297,"['34930', '50161', '27165', '34581', '12503', '24964', '23553', '20227', '51883']"
52298,"['32805', '32516', '31698']"
52300,['21510']
52301,"['42978', '19066']"
52302,['1974']
52303,"['42002', '15194', '19253', '41002', '41008', '17294', '27067']"
52304,"['44557', '14178']"
52305,"['44036', '13895', '43786', '3091', '19163', '11952', '3622', '39576', '10083']"
52306,"['40379', '30052', '13775', '1310', '31675', '13448', '4404']"
52307,"['36254', '4446', '28280', '26734']"
52309,"['1779', '37412', '38294', '22468', '22861', '1776', '4417']"
52310,['21550']
52311,['16874']
52312,"['24317', '817', '30440']"
52313,"['28623', '46425', '43296', '19234', '34295', '32011', '28030']"
52314,"['49582', '35070', '3573', '44844', '13326']"
52315,"['1505', '28759']"
52316,"['46049', '50115', '51417', '29054']"
52317,"['31954', '1442', '14977', '49063', '35842', '38180']"
52318,"['12438', '36110', '16332', '11119']"
52319,['41360']
52320,"['34401', '29044', '11200']"
52321,"['38070', '17586', '10669']"
52322,"['17826', '13513', '51974']"
52323,"['5954', '12987', '11179', '35053', '35598']"
52324,"['49831', '22364', '2701', '7677']"
52325,['45768']
52327,"['19130', '8208', '11975', '35887', '43396']"
52328,"['11333', '25463', '38973']"
52329,"['17262', '21456']"
52331,"['37708', '2682']"
52332,"['47377', '50578', '25138', '5441']"
52333,"['45729', '10810']"
52334,['8273']
52335,"['38758', '14833']"
52336,"['40326', '47259', '24991', '3895']"
52337,"['1424', '7716', '1269', '37929', '37235', '21758', '47716', '2998']"
52338,"['16733', '1543', '15052', '38876', '50706']"
52339,"['40115', '52304', '24277']"
52340,"['10852', '50265', '51988', '43077', '22555', '26865', '38335', '32782', '19798']"
52341,"['39220', '2247']"
52343,['48948']
52344,"['35851', '31318', '26867', '12561', '36516', '15135']"
52345,['51620']
52346,"['35586', '41837', '20578']"
52347,['9614']
52349,"['37044', '36756', '36031', '48646', '11648']"
52350,"['44426', '24524', '12959', '19641', '42564', '31655', '50632']"
52351,"['35500', '5913', '9741']"
52352,"['26588', '18566', '10318']"
52353,"['39668', '28336', '26421', '31643', '19819']"
52354,"['38087', '49357', '33724', '40016', '27028', '16886', '44534', '23504', '30000']"
52355,"['48622', '16701']"
52356,"['27471', '12856', '939', '26749', '7045', '20676', '33415']"
52357,['300']
52359,"['18842', '27065', '33965', '353', '10442', '15321']"
52360,"['16144', '5897', '46464', '14760', '5199', '36392']"
52361,"['14424', '50990']"
52362,['36867']
52364,"['11030', '44204']"
52366,['50615']
52367,"['49417', '51767']"
52368,"['33577', '12984', '51358', '11211', '27041', '13786', '20840']"
52369,"['45582', '9492', '22915', '49439']"
52371,['17063']
52372,"['47367', '50739', '19398', '36895']"
52373,"['48795', '2382', '36309', '28546', '37672', '39807']"
52374,"['23753', '39665', '11208', '51064', '424', '38363', '44190', '41686', '3567']"
52375,"['11345', '15571', '11832']"
52376,"['28347', '2048', '49342', '4070', '1159']"
52377,"['52258', '31197']"
52378,"['21455', '25717', '27104', '12572', '12026', '17696', '47034', '43600']"
52379,"['35238', '40028', '2749', '23018']"
52380,"['11779', '17048', '21909', '31415', '39078']"
52381,['18837']
52382,"['49055', '9642', '46492', '33388']"
52383,"['6991', '28006', '28885', '29054', '36491', '49853']"
52384,"['30930', '41269']"
52385,"['25722', '1689', '41152']"
52386,['39982']
52389,"['42168', '24724', '38750', '32201']"
52390,"['16612', '18874', '12322', '26827', '6128', '25047']"
52391,"['16184', '38862', '46326']"
52392,"['25642', '6132', '15330', '501']"
52393,['8725']
52394,"['4356', '8481', '9455']"
52395,['27542']
52397,"['51186', '14947']"
52398,"['34845', '20699']"
52399,"['19315', '12806', '3031', '50988']"
52400,"['25168', '35954']"
52401,['38142']
52402,"['22570', '45485', '18073', '28635', '10841']"
52404,"['10587', '15837', '8865', '52374', '1207', '9058', '33361', '18346', '13697', '22443']"
52405,"['16482', '22052']"
52406,"['7606', '13438', '2855', '37788', '44167', '29212', '9820', '14262', '2338']"
52408,"['20037', '44083', '10010', '32937', '19252', '14408', '22527', '14773', '52338', '43349']"
52409,"['51014', '41272', '2431', '30557', '37072', '51671', '18285']"
52410,"['17698', '10792', '35199']"
52411,"['36394', '37063', '16792', '41975']"
52413,"['39216', '37289', '18834']"
52414,"['38777', '29069', '39521', '5668']"
52415,"['27024', '30375', '40550', '31368', '10838']"
52416,"['38510', '24197', '9707', '14617', '44642', '48317', '21554', '13747']"
52417,"['1424', '1269', '7716', '34139', '36820', '36987']"
52418,"['33101', '41636', '11060', '3812', '29869', '21926']"
52420,"['26101', '36388']"
52421,"['38071', '19326']"
52422,"['49381', '31625', '3630', '2928']"
52423,"['49518', '24169', '10145', '28071', '1164', '2920', '37960', '45253', '30541']"
