node1,node2
51731,['30837']
51732,"['36135', '45190', '41997', '37080']"
51733,"['2224', '29277', '44423']"
51735,"['15373', '38027', '28782', '3031', '27891', '21138']"
51736,"['27822', '3428']"
51737,"['17498', '26092', '9766', '10367', '29280', '25342']"
51738,"['44672', '40454', '51679']"
51739,"['30629', '38742']"
51740,"['4843', '50873']"
51741,"['4587', '14967', '28622', '32299', '2735', '38395', '3069', '43880']"
51742,"['3686', '25560', '27770']"
51747,['7531']
51748,"['26772', '30296', '6044', '48479', '26477', '27343', '24328', '24125']"
51749,"['15450', '49441', '22041', '2593']"
51750,"['19193', '46503', '6732', '3641', '48266', '22916']"
51751,"['40389', '20936']"
51752,"['32509', '35996']"
51753,"['39310', '35431', '36554']"
51754,['42205']
51755,"['22921', '22247']"
51756,"['46168', '5209']"
51758,"['21218', '6035']"
51761,"['3999', '47', '35404', '7053', '5503']"
51762,"['3629', '40327']"
51763,"['23699', '35037', '4418', '10935', '34760', '12894']"
51764,['3053']
51766,"['14948', '29368', '45936', '33714']"
51767,"['3658', '6509', '26014', '37479', '2078', '20380', '2167', '7401']"
51769,"['49407', '9944', '26793', '48626', '39476']"
51770,"['44405', '3966', '31733', '33107', '45158', '3062']"
51771,"['23796', '23301', '42450']"
51772,"['3572', '34587', '2069']"
51776,"['41757', '11342', '4020', '10494']"
51777,"['40866', '46678', '51308', '13502', '36616', '37157', '9279', '48718', '2107', '39140']"
51779,['5578']
51780,"['20376', '45676', '15285', '5508', '46299', '17845', '24396', '45414', '29479']"
51781,"['36303', '30169']"
51782,['37534']
51783,"['45761', '40354', '50655', '16218', '26117', '13910', '43354', '3721', '26429']"
51784,['24588']
51785,"['5474', '14071', '19661', '21070']"
51786,"['10723', '30218']"
51787,"['41499', '42632', '7070', '22894']"
51788,"['41874', '31754', '153']"
51789,"['41718', '45438', '12980', '35054']"
51790,"['51548', '37760', '37687', '38092', '3089']"
51792,"['29159', '25136']"
51793,"['10340', '33464', '26275', '34315']"
51794,"['25203', '46715', '12249', '44177', '24967', '14204', '12803']"
51795,"['40304', '49045', '10630', '8433', '27596', '5644']"
51796,"['20068', '33236', '170', '8679']"
51798,"['16049', '19929', '3485', '1232', '37819']"
51799,"['2387', '34656', '3528', '9461', '8533']"
51800,"['6025', '18211', '22299', '12090']"
51801,"['5579', '16366', '28001', '32774']"
51802,"['26276', '27481', '38553', '37393', '45410']"
51804,"['4119', '15442', '43501', '39008']"
51805,['22677']
51806,"['20841', '49690', '43928', '9720', '7859']"
51807,"['49323', '29294']"
51808,"['39483', '34750']"
51809,"['33570', '2225', '45273', '15505', '2336', '1192', '8759']"
51810,"['50511', '19464', '7837', '9579', '38653', '12346', '26629', '23546', '50938']"
51811,"['20743', '19872']"
51812,"['17960', '14390', '27703', '39969', '6533', '40493', '20254', '42369', '22652']"
51813,"['44699', '4034', '15568', '51218', '25094', '8599']"
51815,"['5626', '37227', '10585', '44166', '15965', '47178']"
51818,['6785']
51820,"['42400', '26453', '13151', '20140', '726']"
51821,"['10676', '9288', '26681', '2074', '17867', '15938', '2469', '45008', '25747']"
51822,"['29511', '49600', '5687', '34201', '7699', '6672', '17092']"
51823,"['4651', '18564', '44213', '46445', '11545']"
51824,"['47208', '37078', '6845', '11215', '30408', '1207', '4092', '13279']"
51825,"['12956', '10630', '4246', '47328', '38225', '48167', '21491']"
51826,"['15036', '51241', '37912']"
51828,"['9860', '12232', '30611', '47197', '19118', '9863']"
51829,"['37975', '13578', '47975', '3841', '3487', '13174', '43768', '45844', '35971', '25160']"
51830,"['1479', '9863', '37188']"
51831,"['2039', '28017']"
51832,"['15999', '43969', '18981', '22546', '14256', '24047', '2072']"
51833,"['38788', '42307']"
51835,"['14669', '45151', '51224']"
51836,"['50155', '5835', '1643', '29584']"
51837,"['24480', '12088', '44667', '34062', '13523', '38629', '22595', '5544']"
51839,"['31926', '32305', '22039', '20639', '12911', '18917', '3431', '10290', '42518']"
51840,"['1216', '20177', '50423', '10229', '33697']"
51842,"['7062', '23099']"
51843,['21780']
51844,"['19956', '35686']"
51845,"['7855', '20507', '10774', '51815', '28148', '23933', '14493']"
51846,"['17972', '41775', '28366', '6986', '34891', '9878']"
51847,"['47080', '26429', '37551', '17245']"
51848,"['5298', '7421', '34177']"
51849,"['16922', '39188']"
51850,"['12749', '4735', '40032', '4205', '4124', '16238', '22721']"
51852,"['24645', '4374']"
51853,"['47893', '1948', '51346', '46354', '7314', '34815', '35898', '19116']"
51854,"['47662', '27491', '34648']"
51855,['18855']
51856,"['5053', '29688', '1205', '7429', '2894', '6560']"
51857,"['44481', '34515', '18174', '31135', '41318', '1049', '50344', '14530']"
51858,"['47589', '49928', '8944', '21925', '40936', '862']"
51859,"['45912', '43826']"
51860,"['44898', '11107', '6787', '50973']"
51861,['21636']
51862,"['2712', '45181', '37265']"
51863,"['11297', '31573', '28291', '820', '2079', '3413', '45408']"
51864,['49336']
51865,"['29970', '21185', '15932', '32028', '48412']"
51866,"['48696', '851', '33186', '44805', '33007', '18352', '23963']"
51867,"['41302', '36791', '31905', '19283']"
51869,"['33062', '49040', '33092', '28441', '16056']"
51870,"['24445', '17467', '30492', '15092', '108']"
51871,"['9469', '32699']"
51872,"['23556', '21397', '3961']"
51873,['42761']
51874,"['31644', '51601', '6571', '9368', '31566', '34816', '47597', '7334', '30018']"
51875,"['20248', '40248', '41612', '13806', '28745', '4660', '45883', '28188', '44370']"
51877,['49417']
51878,"['41055', '23562', '2828', '843']"
51879,"['34988', '18784', '25712', '29416', '29085', '14010']"
51880,"['12606', '28378', '20695', '48736', '51471', '15788']"
51881,"['17519', '5629', '8990']"
51882,"['7647', '13413', '42322', '27154', '33794', '313', '2106']"
51883,"['16858', '14884', '13885', '7083', '41563', '43969']"
51885,"['31599', '50933', '30206', '14614', '23139', '33481']"
51887,"['32787', '47423', '34569', '36835', '28669', '30669', '18670', '25185', '21129']"
51888,"['39920', '7450', '10162']"
51889,['22567']
51890,"['32501', '31808', '43336', '13173']"
51891,"['50507', '15251', '25834', '32139', '48028', '16260']"
51892,"['14491', '19069']"
51893,"['21644', '31716', '5031', '34556', '8476', '36174', '752', '26106', '16064']"
51894,"['6401', '35251', '38636', '7157', '2285', '26137', '8676']"
51895,"['19538', '37144', '39601', '27698', '2888', '49848']"
51897,"['1322', '47050']"
51898,"['42919', '31078', '19551', '35820']"
51899,['50709']
51900,"['25762', '28748', '7185', '30316', '19866', '43431', '26517', '49904']"
51901,['51360']
51903,"['32188', '44300', '14368', '5877']"
51904,"['42641', '5609', '27115', '49604', '19333']"
51906,"['17435', '16380', '50838']"
51907,"['20686', '5862']"
51908,"['12033', '24294']"
51909,"['27451', '16778']"
51910,"['18909', '16878', '10300']"
51911,"['16285', '20258', '32023']"
51912,"['34607', '8782', '23698', '22294', '47578', '5775', '20176', '42592']"
51913,"['50543', '39749', '46533', '33368', '46774', '23018']"
51914,"['30076', '37911', '31575', '43448', '18097', '9146']"
51915,"['46834', '10048', '16961', '33272', '3642', '742', '27152']"
51917,"['20607', '21360', '35942', '10092', '51634', '11965', '29138']"
51918,"['45933', '16958', '4165']"
51919,"['26938', '4980', '25591', '49489', '9775', '20922', '34692', '37914', '33375']"
51920,"['21755', '17955', '21790', '25698', '25059']"
51921,"['36484', '39267']"
51922,['30706']
51923,['18823']
51924,"['48552', '36456']"
51925,"['5776', '46312', '38366']"
51926,"['35032', '3841', '45494', '24251', '13437', '18940', '19223']"
51927,"['3050', '9983', '51022', '19082', '15435', '48669', '21906', '43506']"
51928,"['45295', '17473']"
51929,"['21296', '36765', '50817', '45412', '25170', '4546', '27129', '537', '47572']"
51930,"['31532', '37561', '7658', '36712', '22902', '50919', '30247', '49479']"
51931,"['28210', '29093']"
51932,"['31851', '41658', '23440', '43995', '22471', '44743', '19413', '33625']"
51935,"['35608', '37933', '49774', '44728', '31630']"
51937,"['17736', '28044', '26156', '7037']"
51938,"['17993', '50952', '35712', '29965', '1190', '6635']"
51939,['12311']
51941,"['11107', '1372', '35187', '5005']"
51942,"['3470', '48657']"
51943,"['19056', '44273', '50555', '48512', '32785', '28028']"
51945,['25617']
51948,"['9150', '17955']"
51949,"['43294', '49568']"
51950,"['7350', '50980', '3017', '2193', '36456', '51790', '49170', '16168', '7005', '33527']"
51951,"['6282', '29139', '858', '29868']"
51952,"['18379', '17165']"
51953,"['39178', '33919', '30181', '37068', '40635', '35360', '10474', '4075']"
51954,"['38805', '1335']"
51955,"['11450', '35984']"
51957,"['24489', '43282', '18400', '33398', '31324', '48697', '7069']"
51958,"['34512', '25639', '33654', '50988', '34528', '36123', '50524', '38070']"
51959,"['21121', '41726', '38882', '31934', '11071', '4617', '9768', '17797', '44303', '47344']"
51961,"['12860', '24100', '5196', '25718', '43836']"
51962,['20535']
51963,"['5999', '9664', '29119', '6465', '45559', '44740', '12155', '17715']"
51964,"['20251', '32170', '27361', '42368', '31422', '33280', '27277', '22695', '11365']"
51965,"['25232', '33673', '48309', '40749', '3255', '8506', '31851', '14317', '42603', '42334']"
51967,"['27495', '26152', '42711', '31410']"
51969,"['7527', '42094', '8890', '17683']"
51970,"['34401', '35322', '50530']"
51971,"['3072', '6729', '11373', '18366', '7807', '10984']"
51972,"['43757', '6309', '21249']"
51973,"['49074', '38534', '41687']"
51974,"['42041', '30833', '2462', '7576', '25789', '34720']"
51975,"['14128', '26803', '49192', '28655', '21123', '7536', '7299']"
51976,"['26502', '36500', '38808']"
51977,"['29461', '3947']"
51978,"['39633', '34888']"
51979,"['11512', '35369', '35205', '16469', '30007', '16769', '40488', '37591']"
51980,"['3396', '25436', '37010', '10938']"
51981,['14543']
51982,"['43143', '40085', '6378']"
51983,"['29068', '13776', '8213', '34653', '29838', '13242']"
51984,"['28203', '35002', '12072', '19946']"
51985,['37142']
51986,"['23363', '1121', '13123']"
51987,['34666']
51988,"['24805', '31268', '50511', '12781', '39128', '10654']"
51989,['33765']
51990,['51146']
51991,"['34215', '45237', '47345', '2764', '34650', '34281', '38772', '27246', '7814']"
51992,['8026']
51993,"['43800', '46820']"
51994,['17229']
51995,"['31768', '29857', '10592']"
51996,"['41711', '46435']"
51997,"['11646', '2499', '20132']"
51998,"['3586', '5238']"
51999,"['15462', '22086', '28966', '1224', '44286', '8005']"
52000,"['24747', '33351', '20048']"
52001,"['30289', '39396', '4538', '22646', '45905', '34351', '33872', '6622', '26130']"
52002,"['1985', '34380', '41586', '26364', '38371', '23054']"
52003,"['41335', '1704', '1211', '31886']"
52005,['36983']
52006,"['35161', '2865', '32560', '25155']"
52007,"['24662', '38693', '32245', '34703', '38038', '9753', '15970']"
52008,"['9864', '33983']"
52009,['44109']
52010,"['7964', '29795', '1997', '2033', '41350', '6634', '36110', '34362']"
52012,['42978']
52013,"['15997', '37859', '41612']"
52014,"['3743', '39329', '20960', '945', '35143', '21676', '50260', '19734']"
52015,['34983']
52016,['19636']
52017,"['2737', '6894', '49555', '5751', '36298', '47563']"
52018,"['19410', '21370', '31382', '51859']"
52019,"['34826', '44621']"
52021,"['28569', '17081', '2907', '41594', '13703', '13918']"
52022,"['36256', '47082']"
52023,"['20674', '10908', '45710', '38903', '36591', '48324']"
52024,"['27887', '33673', '44854', '27921']"
52025,"['45413', '47125', '49402', '37665', '31099', '29135']"
52026,"['9035', '42153', '25007', '42423', '40571']"
52027,"['16351', '4428', '23616', '28054', '38440', '15372', '48413', '33766']"
52028,"['39366', '46765']"
52029,"['29004', '9441', '27976', '20177', '39956', '50110', '25192']"
52030,"['51628', '33239', '3086']"
52034,"['4196', '5816', '4471']"
52035,['6193']
52036,"['30376', '23892', '40397', '51712', '40376']"
52039,"['36965', '25869', '12531', '29807', '443', '13251']"
52040,"['17307', '16530', '50269', '38994', '1958']"
52041,"['51963', '36802', '19134', '25256', '31584', '10488', '2052', '39809', '3521']"
52042,"['48488', '15105', '4497', '44185', '25771', '45140', '33208', '46954', '16063']"
52043,"['34335', '4454', '11214', '29970']"
52045,"['630', '4695']"
52047,"['45756', '45825', '51006', '21520', '21331', '40566', '12524', '26343', '43766', '7428']"
52048,"['48966', '45833', '2403']"
52049,['19970']
52050,['45065']
52051,"['30674', '6586']"
52052,"['21076', '9628', '41951', '42201', '7389', '17304', '43715']"
52053,"['48103', '6103', '9151', '44979', '49132', '10031', '18797']"
52054,"['38741', '18144', '35314', '29011', '33633', '48364']"
52055,"['44119', '4510', '20404', '46483', '47683', '50100', '31153']"
52056,"['11518', '35609', '5476']"
52058,"['16113', '38213', '51618', '44415', '30726', '42669', '40011']"
52059,"['2735', '25812', '34465', '48288']"
52060,"['29844', '51133']"
52061,"['33196', '49968', '40451', '42210']"
52062,['13116']
52064,"['51672', '35014', '31143', '44291']"
52065,['48281']
52066,"['29683', '10978', '27427', '4008', '40251', '10717']"
52067,"['31335', '6413', '15116', '11964', '34553', '46596', '24313', '15808']"
52068,"['30825', '12330']"
52069,"['23997', '44131', '39195', '7160', '7399', '27767', '800', '4641', '14605']"
52070,"['3968', '25586', '14663', '36858', '16026', '41467']"
52071,"['41444', '50163', '25427', '25703', '43801', '13372', '47343', '48258']"
52073,"['8941', '31696', '38437']"
52074,['28297']
52076,"['51336', '1734', '2470', '36658']"
52077,['14902']
52078,['30095']
52079,"['41321', '9642', '10915']"
52080,"['30185', '17924']"
52081,"['11935', '42456', '45968']"
52082,['37645']
52084,"['46725', '26447', '16284', '7320', '38444', '28708', '31934', '48428']"
52085,"['6812', '4326', '17718', '433', '1356', '19688']"
52086,"['50701', '43336', '3598', '18937', '13633', '49004', '50416', '9728', '21929', '32336']"
52087,['26700']
52088,"['36010', '32676', '6025', '1406', '28242', '34332']"
52093,"['10298', '27655', '38774', '20927', '40263', '26705']"
52094,"['885', '34535', '20921', '15168', '23189']"
52095,"['28817', '46479', '8851', '22291', '44870', '36034']"
52096,"['36533', '7280', '45861']"
52097,['39558']
52099,"['36289', '12852', '34590']"
52101,"['28814', '31814', '39436', '5716', '25196', '13875', '49548', '44463']"
52102,"['33913', '9788', '20141', '695']"
52103,"['9500', '42172', '13782', '26632', '26597']"
52104,['14501']
52105,"['8413', '24814']"
52106,"['24035', '29294']"
52107,"['49516', '37933', '8519', '8303', '48288', '38609', '5736', '27924', '32543']"
52108,"['23321', '24008', '31985', '4262', '33815', '46281', '46132', '44669', '47698', '12189']"
52109,"['3681', '32396', '45594']"
52111,"['14504', '46198', '21083', '12123', '28784']"
52112,['23032']
52113,"['41857', '1771', '43598', '18472', '11198', '35952']"
52114,"['7763', '46799']"
52115,"['18352', '10732']"
52117,"['10133', '29222', '384', '33774', '19757', '4930']"
52118,"['42197', '47624', '7184', '1928', '256']"
52120,"['46820', '23947', '1062', '27155', '45304', '16797']"
52121,"['28032', '2633', '26166', '46469', '20813', '46322', '14647']"
52123,['47030']
52124,"['43576', '15146', '43321', '21606', '37200', '38044', '43717', '37670']"
52125,"['37924', '49756', '45409', '41163', '42919']"
52126,['8675']
52127,"['23250', '44075', '25150', '41465', '11364']"
52128,"['21846', '32881', '14809', '2436', '17841', '6293', '22027', '27063']"
52129,['15398']
52130,['20936']
52131,"['38523', '10919', '43045', '35430', '8098', '19397', '35359']"
52132,"['1747', '9381', '32150', '31235', '4413', '44693', '41824', '2359']"
52133,['17404']
52134,"['24059', '41188', '31728', '30283']"
52135,['51683']
52137,"['15454', '40977', '7394', '7875', '51248', '25160', '48779']"
52138,"['24530', '31242', '41380']"
52139,"['35159', '23935', '23179']"
52140,['35126']
52141,"['22895', '4590', '3657', '45314', '41570', '51560', '41952', '48223']"
52142,"['35366', '15796']"
52143,"['43664', '14599', '42355', '48058']"
52144,"['6819', '17679', '47942', '12500']"
52145,"['41796', '22022', '33620']"
52146,"['35009', '19991', '30752', '46179']"
52147,"['12774', '46678', '13631', '51308', '51586', '47418', '9894', '16340']"
52148,"['37702', '376', '24838', '41242', '47004']"
52149,['17974']
52151,"['27496', '46543', '42828', '20932']"
52152,"['4739', '809', '11711', '43819']"
52153,"['4376', '6010', '51921', '25993', '48938', '6364', '23405']"
52154,"['18656', '23606', '20383', '35618', '46186', '41479', '27478', '3908']"
52155,"['26732', '50891', '24240', '40688', '15347']"
52156,"['23752', '36931']"
52157,['18869']
52159,['35024']
52160,"['23164', '15158', '36269', '14647', '30596', '50202', '51443']"
52161,"['4600', '2988', '8887', '14625']"
52162,"['27214', '47427', '1708', '42736', '1806', '45384', '44949', '6987', '5244']"
52163,"['10526', '45830', '11346', '21886', '40185', '17720', '16793', '26207', '11122']"
52164,"['44846', '30320', '25029', '50366', '16794', '15516']"
52165,"['18920', '22921', '2569']"
52166,"['35469', '4449']"
52167,"['18090', '10327', '36441', '52050', '48212', '23487', '43401']"
52168,"['17437', '28564', '31347', '31905', '41828', '7366', '40287', '44905', '34389', '37086']"
52169,"['42107', '21547', '17965', '44925', '9184', '38948']"
52171,"['16062', '46149', '16390']"
52172,"['1821', '8221', '2489']"
52174,['10592']
52177,"['8585', '19631', '51325', '15828', '13338', '23272', '6873', '44108', '32877']"
52178,"['19377', '41037']"
52180,"['10688', '38502', '22269', '24209', '29618', '33683', '41306', '35617', '34261', '37124']"
52181,"['28991', '47795', '38054', '48705', '12893']"
52183,['41876']
52184,"['12494', '6551', '35126', '12463']"
52185,"['1218', '42633', '49322', '33421']"
52186,['29028']
52187,"['37255', '6365', '18347', '45869', '11154', '44022', '27375', '446', '44248']"
52189,"['48898', '8885', '24473', '8935', '12348', '9598', '46950', '43990']"
52190,"['23920', '12003', '29279', '10867']"
52191,"['5055', '6081', '29756']"
52193,"['35254', '46272', '26369', '6007']"
52194,"['2891', '20178']"
52196,['21894']
52197,"['15926', '27041']"
52198,"['31145', '13148', '27467', '594', '40503', '47979', '21057', '16734']"
52199,"['37955', '3276', '43268', '47813', '33317', '22677', '9820']"
52201,"['35321', '36170', '6034', '37747', '13938', '10182', '4538', '20799']"
52202,"['19672', '20847', '36891', '48180', '42176', '1670', '40563', '15867', '40795']"
52203,"['37947', '24457', '31065', '17534', '24547', '45050']"
52204,"['46047', '41810', '40668', '1021', '26475']"
52205,"['33837', '2233', '49068', '44839']"
52206,"['50726', '38768', '29222', '10829', '24326']"
52207,"['14271', '22294', '21709', '31821', '8522']"
52208,"['45992', '39263', '40952', '46084', '16701', '14138']"
52209,"['16538', '24710', '51237', '18836', '13527']"
52210,"['14456', '40353']"
52211,"['3938', '39600', '4671']"
52212,"['38929', '36228']"
52214,['36223']
52215,"['42977', '4160', '29632']"
52216,"['51339', '3134', '23201', '33652']"
52217,"['7727', '49179', '33120', '24537', '31704', '2291']"
52218,"['41759', '50890']"
52219,['14392']
52220,['32658']
52221,"['8962', '33563', '21672', '44521', '43654', '21068', '6349']"
52222,"['9053', '5934', '34989', '3614', '18313']"
52223,['26436']
52224,"['11199', '19289']"
52225,"['42957', '44773', '37350', '49468', '27694']"
52226,['37471']
52227,"['1689', '38448']"
52228,"['3501', '3538', '1877', '32166', '1910']"
52230,"['36821', '30352', '28191']"
52231,"['24608', '41105', '39414']"
52232,"['51532', '1724', '7057', '45818']"
52233,"['49801', '4878', '32431', '43115', '46464']"
52234,"['20506', '41155', '45449']"
52235,"['31808', '27890', '3782', '51391', '33168', '1500']"
52236,"['4978', '50107', '44525', '2846', '44746', '42840']"
52237,"['41807', '8968', '1974']"
52238,"['10089', '50110', '16427', '52025', '9441', '30222', '18116']"
52239,"['17867', '27927', '37632', '12533', '26533', '47523', '23373']"
52240,"['5626', '37227', '41182', '23582', '23916', '14531', '37632', '406', '33414', '41905']"
52241,"['51278', '49953', '35569']"
52242,"['39301', '34396']"
52243,['22119']
52244,"['38608', '52155', '40758', '22490', '8603']"
52245,"['22981', '1833']"
52246,"['33955', '12797', '28381']"
52247,"['13209', '1620', '1698', '16176', '32199', '8338', '44263']"
52248,"['16959', '34025', '47084', '42300', '1021']"
52249,"['32370', '19014', '25648', '41793', '45422', '25590', '27308']"
52250,"['50807', '48212', '34843', '41964', '52050', '47015', '426', '31587']"
52251,['26012']
52252,"['915', '26835', '24652', '42534', '24524', '20549', '45684']"
52253,"['39929', '43408', '37961', '3158', '21880', '19502', '22860']"
52254,"['35', '39021']"
52255,"['36761', '44636', '10254', '7000']"
52256,"['23686', '38303', '38985', '31013', '16130', '50567', '4846']"
52257,['23286']
52258,"['22060', '29328', '25915', '50329', '17381', '28809', '22590', '21273']"
52259,"['7603', '14700', '10729', '9226', '41109', '5810', '7895', '6555']"
52260,"['6371', '10778', '19389', '51107', '10605', '45797']"
52261,['10936']
52262,['6695']
52263,"['22753', '6373', '44533']"
52264,"['14797', '48212', '30835', '17892', '39240', '24488', '19720', '8356', '50183', '38788']"
52265,"['12686', '21015', '10296']"
52266,"['27703', '14390', '20254', '8528']"
52267,['49204']
52269,"['37515', '11297']"
52271,"['51737', '47999', '43727', '23619']"
52273,"['50405', '39277']"
52274,['275']
52275,"['48308', '1374', '47734', '50330', '32311']"
52277,['1955']
52278,"['45498', '29077', '26064']"
52279,"['18479', '49713', '26463']"
52280,"['33134', '47020']"
52283,['41208']
52284,"['23091', '44530', '20470']"
52287,"['45327', '8350']"
52288,"['41768', '37733', '35947', '29925', '26601']"
52289,"['30892', '6428', '23628', '14417']"
52291,"['14802', '32516']"
52292,"['25958', '35496', '28232', '28674', '8853', '47185']"
52293,"['8327', '43221', '40664', '22088', '42407', '48937', '1469']"
52295,"['24897', '32252', '11170', '21488', '11680']"
52296,"['10418', '25764', '43186', '11265', '42471', '9513', '4235', '15419', '36911']"
52297,"['30764', '41752', '36286', '36915', '20950', '17747', '13893', '33936']"
52298,"['40514', '30174']"
52299,['20469']
52300,['51912']
52302,"['386', '2910']"
52303,"['14767', '4296', '2052', '47637']"
52304,"['3918', '27151', '36333', '11077', '32537', '3249']"
52305,"['5562', '41726', '39688', '34822', '38410', '26084']"
52306,"['7278', '7927', '6525', '10683', '7366', '14716']"
52307,"['26190', '30525', '9632', '63', '31276', '44733', '14114', '36037', '51139']"
52308,"['31374', '49495']"
52309,"['39105', '46610']"
52310,"['4200', '3332']"
52311,"['21650', '450']"
52312,"['4421', '14000', '26374', '16145', '41433', '27271']"
52313,"['40211', '19560', '10228', '921', '40812', '5321', '6078', '23013', '3163']"
52314,"['51073', '38170', '11330', '40644', '12245']"
52315,['23689']
52317,"['14943', '1210', '49578', '33054', '6774', '25957']"
52318,"['37690', '27905', '30327']"
52320,['7025']
52321,['51189']
52322,"['17140', '11624', '3387', '27437', '28907', '47754']"
52323,"['51729', '32732', '13372', '46689']"
52324,"['9764', '18465', '22604', '41209', '1622', '13776', '24476']"
52325,"['35459', '31841']"
52327,"['23159', '35629']"
52328,"['29210', '16841', '32327']"
52330,['30584']
52331,['22567']
52332,"['4897', '18475', '19066', '34197', '3623']"
52333,['8206']
52334,"['10372', '37784']"
52335,['22516']
52336,"['24126', '4178', '38887', '6828', '38548']"
52337,"['18390', '20311', '50441', '10996', '16247', '51925', '49474', '10693']"
52338,"['28177', '7161', '9015', '30798']"
52339,"['16152', '31638']"
52340,"['12407', '2883', '27054', '41022', '106', '41534', '51682', '43859']"
52341,"['19369', '2596', '18415', '44050']"
52342,['36768']
52343,"['47217', '45619', '51293']"
52344,"['28280', '12329']"
52345,"['37488', '48463', '8115', '24870', '4645', '10873']"
52346,"['13968', '33744', '39100']"
52347,"['4606', '37992']"
52349,"['702', '27475', '33756', '1929', '10762']"
52350,"['20109', '35224', '8441', '20274', '22734', '37454', '2015', '20509', '38265']"
52351,"['42931', '22256', '36630', '30782', '16755']"
52353,"['50814', '36496', '10249', '10430', '13275', '31828']"
52354,['47100']
52355,"['45590', '42864', '30316', '41795', '28818', '43306']"
52356,"['31143', '44291', '51215', '4318', '17054', '5581', '26328', '22064']"
52358,"['40441', '6147', '27286', '32699']"
52359,"['44496', '5744', '40769', '17969', '50080', '2726', '29843', '19556', '35820']"
52360,"['3521', '1375', '9687', '21048', '25742', '49052', '32405']"
52361,"['3231', '8878']"
52362,"['34639', '44139', '6363']"
52364,"['47769', '28776', '50119', '17845', '36237', '32601']"
52365,['38980']
52366,['48908']
52368,"['29333', '40692', '35877', '33070', '38815', '10741', '17269', '28024']"
52369,"['25241', '45733', '31345', '31625', '30547', '9387']"
52371,"['50303', '16719', '21311', '43319', '38027']"
52372,"['32073', '26026']"
52373,"['38636', '2210', '13382', '44672', '28905', '8676']"
52374,"['25617', '51824', '29507']"
52375,"['6662', '18150', '49977', '25062']"
52376,"['48452', '41998', '17461', '27807', '46291', '27489', '29912']"
52377,['7508']
52378,"['36382', '4719', '48291', '9205']"
52379,['7603']
52380,"['34440', '25510', '37081', '13189', '18929', '37855']"
52382,"['41074', '33319', '35097']"
52384,"['36110', '41400']"
52385,"['15928', '1974', '26480', '50375', '45055', '31411', '35486']"
52386,['12353']
52387,"['41900', '24668']"
52390,"['49853', '1780', '24354', '38095']"
52392,"['48510', '34571']"
52394,['24647']
52396,"['11624', '27437', '14886', '3742', '15794', '28425', '17140', '4681']"
52397,['11735']
52398,"['51188', '47729', '44772', '29094']"
52399,"['51980', '22484', '46552', '26576']"
52400,['41187']
52401,"['48795', '36937']"
52402,"['18032', '20339', '15097', '14015', '24574', '5331', '50457']"
52403,"['5279', '46078']"
52404,"['32866', '39467', '36323', '33361', '1454', '18346', '10587', '13697']"
52405,"['26561', '31245']"
52406,"['51741', '22050']"
52408,"['25193', '10940', '9443', '36923']"
52409,"['9370', '47550', '12072']"
52410,"['47137', '30986']"
52411,"['36542', '38689', '26886', '23309', '32408', '11242', '30196']"
52413,"['7758', '52141']"
52415,"['41129', '45501', '7951', '18977', '17456', '6651']"
52416,"['8257', '21413', '10214']"
52417,"['15012', '9490', '5584', '26758', '33892', '9804', '46669', '43768', '32949']"
52418,"['26987', '22320', '43814', '4521', '7177', '11781']"
52419,['23819']
52420,"['1285', '3616', '44810', '3448', '12512', '32750', '26045']"
52421,"['7918', '7829', '4695', '51431', '1069', '35547']"
52422,"['951', '19206']"
52424,"['14649', '35256', '26698', '3194', '23335', '1590', '11166', '30971', '6490']"
52425,"['9601', '9401', '36816', '4155', '38067', '36423', '4547']"
52426,['11658']
52427,"['38386', '36158', '30710']"
52428,"['24234', '2382', '51572', '50779']"
52429,"['38319', '28573']"
52430,"['21670', '51920', '24735', '39523', '1452', '27568', '29232', '22570', '1437', '28906']"
52431,"['6132', '38325', '14129', '44348', '22532', '30785', '50760', '15330']"
52432,"['31740', '11700']"
52433,['39211']
52434,"['24438', '5593', '44968', '5207']"
52435,"['34735', '17749']"
52436,"['18209', '11463', '39844', '6879', '19087']"
52437,"['13813', '40770']"
52438,"['25273', '10473', '12294', '13800']"
52439,['52118']
52440,"['8184', '5833', '24531', '14164']"
52442,"['19473', '42462', '32986']"
52443,"['35752', '25104', '46404', '28487', '16029', '9526']"
52444,"['9634', '47519', '38372', '52198', '7211', '34327', '46019']"
52445,"['3887', '16849', '14677', '1785']"
52446,"['36724', '19953']"
52447,['43023']
52448,"['24360', '15961', '41133', '49117', '10175', '50261', '19478']"
52449,['48564']
52450,"['3211', '37141', '427', '20496']"
52451,"['13170', '41739', '33697']"
52452,['29381']
52453,"['17092', '17570', '3157', '48968', '16257', '51226', '17237']"
52454,['14399']
52455,"['38638', '24595', '17136', '44914']"
52458,"['46521', '22486', '42785', '30099', '4158', '47915', '13504', '28587', '20171']"
52459,"['41801', '6050', '11254', '31715', '37334', '24712', '31221', '49692', '9265', '42416']"
52460,"['47367', '7680', '28979', '29573', '32205', '12461', '10760']"
52462,['25561']
52463,"['11379', '45525', '24155', '24611', '9715', '10931']"
52464,"['50746', '22896', '39518', '26762']"
52465,"['33944', '9530', '26015']"
52466,"['11066', '48481', '7042', '49062']"
52467,"['28466', '8363', '32282', '33301', '17386', '45241', '51441']"
52468,"['9286', '8066', '29501', '44073', '44389', '25893']"
